"","MSSubClass.20","MSSubClass.30","MSSubClass.40","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.90","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSSubClass.190","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.AllPub","Utilities.NoSeWa","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Artery","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","Street.Grvl","Street.Pave","Alley.Grvl","Alley.Pave","Alley.without","OverallQual.1","OverallQual.2","OverallQual.3","OverallQual.4","OverallQual.5","OverallQual.6","OverallQual.7","OverallQual.8","OverallQual.9","OverallQual.10","OverallCond.1","OverallCond.2","OverallCond.3","OverallCond.4","OverallCond.5","OverallCond.6","OverallCond.7","OverallCond.8","OverallCond.9","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.ClyTile","RoofMatl.CompShg","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar.Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.AsphShn","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Ex","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtQual.without","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.Po","BsmtCond.TA","BsmtCond.without","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtExposure.without","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinType1.without","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinType2.without","Heating.Floor","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","BsmtFullBath.0","BsmtFullBath.1","BsmtFullBath.2","BsmtFullBath.3","BsmtHalfBath.0","BsmtHalfBath.1","BsmtHalfBath.2","FullBath.0","FullBath.1","FullBath.2","FullBath.3","HalfBath.0","HalfBath.1","HalfBath.2","BedroomAbvGr.0","BedroomAbvGr.1","BedroomAbvGr.2","BedroomAbvGr.3","BedroomAbvGr.4","BedroomAbvGr.5","BedroomAbvGr.6","BedroomAbvGr.8","KitchenAbvGr.0","KitchenAbvGr.1","KitchenAbvGr.2","KitchenAbvGr.3","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd.2","TotRmsAbvGrd.3","TotRmsAbvGrd.4","TotRmsAbvGrd.5","TotRmsAbvGrd.6","TotRmsAbvGrd.7","TotRmsAbvGrd.8","TotRmsAbvGrd.9","TotRmsAbvGrd.10","TotRmsAbvGrd.11","TotRmsAbvGrd.12","TotRmsAbvGrd.14","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Fireplaces.0","Fireplaces.1","Fireplaces.2","Fireplaces.3","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.Po","FireplaceQu.TA","FireplaceQu.without","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.without","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageFinish.without","GarageCars.0","GarageCars.1","GarageCars.2","GarageCars.3","GarageCars.4","GarageQual.Ex","GarageQual.Fa","GarageQual.Gd","GarageQual.Po","GarageQual.TA","GarageQual.without","GarageCond.Ex","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","GarageCond.without","PavedDrive.N","PavedDrive.P","PavedDrive.Y","PoolQC.Ex","PoolQC.Fa","PoolQC.Gd","PoolQC.without","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.without","MiscFeature.Gar2","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscFeature.without","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MasVnrArea.0","MasVnrArea.1st_bin","MasVnrArea.2nd_bin","MasVnrArea.3rd_bin","MasVnrArea.4th_bin","SecondFlrSF.0","SecondFlrSF.1st_bin","SecondFlrSF.2nd_bin","SecondFlrSF.3rd_bin","SecondFlrSF.4th_bin","WoodDeckSF.0","WoodDeckSF.1st_bin","WoodDeckSF.2nd_bin","WoodDeckSF.3rd_bin","WoodDeckSF.4th_bin","OpenPorchSF.0","OpenPorchSF.1st_bin","OpenPorchSF.2nd_bin","OpenPorchSF.3rd_bin","OpenPorchSF.4th_bin","BsmtFinSF2","LowQualFinSF","EnclosedPorch","ThreeSsnPorch","ScreenPorch","PoolArea","MiscVal","LotFrontage","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","FirstFlrSF","GrLivArea","GarageYrBlt","GarageArea","SalePrice"
"11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147847978076034,0.412942587911739,-0.193462047375396,-0.953899045215995,0.747114347009206,0.0687210632557999,0.167606046656022,-0.188676880137131,-0.958148586088734,-0.550559241425373,0.199784131523678,-0.628162622172895
"12",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.752903047341501,0.534012453346955,1.11582650911569,1.0255346647699,0.757433339200093,0.119186298813669,0.204704802970204,0.21489835580569,1.45061061308962,1.10462647266585,0.34124219033451,1.82455256263918
"13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.150071284526211,0.696236053258705,-0.292730586042835,-1.10035330135557,0.725086810335147,0.117125737222555,0.127683844625395,-0.60281169673051,-1.35159336946209,-0.676053248263259,0.180865140270141,-0.362500532745029
"14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.965462764482571,0.315981179112388,1.14822304228221,1.07330655312344,-1.45344229058653,0.50596914797548,0.277715030211547,0.953543773800427,0.127007116225182,1.14558175224687,0.369980462380508,1.29754053827787
"15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.150071284526211,0.364008151640418,-0.358993973651565,-1.19811393399706,0.724506150487748,0.314599118727297,0.22424172217573,0.398835929802614,-0.399987714377305,-0.759822568626984,0.180865140270141,-0.146149672034824
"16",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.839000419197617,-0.755152567670904,-1.39481361054674,0.786317440544469,-1.45344229058653,0.399823687457268,0.0997771056409673,-0.81000774250964,-1.54843797194676,0.529097911184829,0.287944911225805,-0.58030037708677
"17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.150071284526211,0.420005122986653,-0.0283507871845702,-0.71030477943834,0.699158190066815,0.278444331567055,0.156897581858441,-0.299761636973462,-1.06368358662085,-0.34182771486573,0.248302509732226,-0.277061550724632
"18",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.235637851310966,0.341039607029339,-0.127367183161935,-0.85638704087938,-1.45344229058653,-3.32452340889568,-6.14356659902748,0.505232534463688,-0.298906647547711,-0.467002966165386,0.264027280586168,-1.53897561946628
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0355186966979214,0.80166297873171,1.08341381404616,0.929919402978963,0.711025518605505,0.295494363051085,0.188499857467457,0.0280660365409577,-0.752234071096751,1.06365076141543,0.287944911225805,-0.114464196368209
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147847978076034,-0.3467328741715,-0.42532501148902,-0.953899045215995,0.684541096324167,0.316334323063556,0.16437385594159,0.608155985328549,-0.201125216943379,-0.843677411537732,0.141716340026261,-0.450959177777654
