"","BsmtFinSF2","LowQualFinSF","EnclosedPorch","ThreeSsnPorch","ScreenPorch","PoolArea","MiscVal","MasVnrArea","SecondFlrSF","WoodDeckSF","OpenPorchSF","LotFrontage","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","FirstFlrSF","GrLivArea","GarageYrBlt","GarageArea","YrSold"
"1103",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",70,7000,1960,2002,588,422,1010,1134,1134,1960,254,2007
"1104",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",79,8910,1959,1959,655,0,655,1194,1194,1954,539,2006
"1105",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",24,2016,1970,1970,0,630,630,630,1302,1970,440,2007
"1106",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",98,12256,1994,1995,1032,431,1463,1500,2622,1994,712,2010
"1107",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","2nd_bin",114,10357,1990,1991,738,172,910,1442,1442,1990,719,2007
"1108",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","1st_bin",168,23257,2006,2006,0,868,868,887,2021,2006,422,2006
"1109",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",70.0499583680267,8063,2000,2000,0,924,924,948,1690,2000,463,2007
"1110",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","2nd_bin",107,11362,2004,2005,1039,797,1836,1836,1836,2004,862,2009
"1111",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",70.0499583680267,8000,1995,1996,219,554,773,773,1658,1995,431,2008
"1112",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","1st_bin",80,10480,1976,1976,403,400,803,1098,1964,1976,483,2008
"1113",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",73,7100,1957,1957,708,108,816,816,816,1957,308,2006
"1114",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",66,8923,1953,2006,643,365,1008,1008,1008,1953,240,2007
"1115",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",90,5400,1954,2000,415,418,833,833,833,1955,326,2006
"1116",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",93,12085,2007,2007,1004,730,1734,1734,1734,2007,928,2007
"1117",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",70.0499583680267,7750,2002,2002,353,55,408,779,1419,2002,527,2009
"1118",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",57,9764,1967,2003,702,192,894,894,894,1967,450,2008
"1119",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","2nd_bin","1st_bin",85,13825,1958,1987,0,533,533,1021,1601,1958,300,2008
"1120",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70,7560,1959,1959,369,671,1040,1040,1040,1959,286,2006
"1121",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",59,8263,1920,1950,0,1012,1012,1012,1012,1920,308,2007
"1122",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",84,10084,2005,2006,24,1528,1552,1552,1552,2005,782,2006
"1123",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,8926,1956,1956,0,672,672,960,960,1956,288,2009
"1124",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","2nd_bin",50,9405,1947,2008,0,698,698,698,698,1978.50616388687,0,2009
"1125",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",70.0499583680267,9125,1992,1992,0,384,384,812,1482,1992,392,2007
"1126",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,10434,1955,1955,0,1005,1005,1005,1005,1977,672,2009
"1127",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",53,3684,2007,2007,0,1373,1373,1555,1555,2007,660,2009
"1128",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",182,14572,2004,2004,1300,230,1530,1530,1530,2004,630,2007
"1129",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","1st_bin",59,11796,2004,2005,0,847,847,847,1959,2004,434,2007
"1130",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",60,7200,1980,1980,936,0,936,936,936,1980,672,2007
"1131",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",65,7804,1928,1950,622,500,1122,1328,1981,1981,576,2009
"1132",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",63,10712,1991,1992,212,762,974,974,974,1978.50616388687,0,2007
"1133",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",90,9900,1880,1950,0,1008,1008,1178,2210,1930,205,2007
"1134",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",80,9828,1995,1995,584,544,1128,1142,2020,1995,466,2009
"1135",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",57,8773,1997,1997,0,916,916,916,1600,1997,460,2007
"1136",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,6180,1926,1950,0,960,960,986,986,1926,180,2007
"1137",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",80,9600,1950,1950,280,752,1032,1032,1252,1950,288,2008
"1138",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",54,6342,1875,1996,0,780,780,780,1020,1978.50616388687,0,2010
"1139",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",70.0499583680267,9819,1977,1977,1567,0,1567,1567,1567,1977,714,2009
"1140",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"0","0","0","0",98,8731,1920,1950,645,270,915,1167,1167,1972,495,2007
"1141",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,7350,1951,1951,852,100,952,952,952,1988,840,2008
"1142",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","3rd_bin","1st_bin",70.0499583680267,10304,1976,1976,381,399,780,1088,1868,1976,484,2009
"1143",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","2nd_bin",77,9965,2006,2007,1150,316,1466,1466,2828,2006,1052,2007
"1144",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",70.0499583680267,9000,1959,1959,288,718,1006,1006,1006,1978.50616388687,0,2008
"1145",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",60,12180,1941,1950,348,324,672,672,924,1941,280,2010
"1146",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",52,6240,1928,1950,0,1042,1042,1042,1576,1928,225,2006
"1147",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70.0499583680267,11200,1985,1985,1258,40,1298,1298,1298,1985,403,2006
"1148",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",75,12000,1941,1950,275,429,704,860,1564,1941,234,2009
"1149",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",70.0499583680267,5700,1926,1950,0,572,572,572,1111,1982,288,2008
"1150",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",50,9000,1920,1988,624,26,650,832,1482,1930,324,2009
"1151",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",57,8280,1950,1950,0,932,932,932,932,1950,306,2007
"1152",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","2nd_bin",134,17755,1959,1959,176,1290,1466,1466,1466,1959,528,2006
"1153",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",90,14115,1956,2004,296,230,1073,1811,1811,1956,470,2006
"1154",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70.0499583680267,5890,1930,2007,538,278,816,816,816,2002,432,2008
"1155",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",70.0499583680267,13700,1965,1988,454,410,864,902,1820,1965,492,2008
"1156",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","1st_bin",90,10768,1976,2004,1157,280,1437,1437,1437,1976,528,2007
"1157",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",85,9350,1965,1999,633,586,1219,1265,1265,1965,502,2008
"1158",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",34,5001,2007,2008,904,410,1314,1314,1314,2008,626,2009
"1159",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",92,11932,2007,2008,0,1580,1580,1580,1580,2008,830,2008
"1160",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",76,9120,1974,1974,442,459,901,943,1876,1974,540,2008
"1161",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",24,2280,1978,1978,311,544,855,855,1456,1978,440,2010
"1162",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",70.0499583680267,14778,1954,2006,728,568,1296,1640,1640,1993,924,2008
"1163",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",109,8724,1968,1968,492,402,894,894,894,1968,450,2007
"1164",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",60,12900,1969,1969,1198,0,1198,1258,1258,1969,400,2008
"1165",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",70.0499583680267,16157,1978,1978,680,289,1360,1432,1432,1978,588,2007
"1166",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",79,9541,2009,2009,0,1502,1502,1502,1502,2009,644,2009
"1167",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",64,10475,2008,2008,0,1694,1694,1694,1694,2008,776,2010
"1168",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",58,10852,2000,2000,786,173,959,959,1671,2000,472,2006
"1169",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","0","0",120,13728,1935,1986,626,501,1127,1236,2108,1935,540,2008
"1170",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_bin","4th_bin","2nd_bin","1st_bin",118,35760,1995,1996,1387,543,1930,1831,3627,1995,807,2006
"1171",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"0","0","1st_bin","0",76,9880,1977,1977,522,574,1096,1118,1118,1977,358,2008
"1172",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"0","0","0","0",76,9120,1958,1958,662,599,1261,1261,1261,1958,433,2008
"1173",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",35,4017,2006,2007,0,625,625,625,1250,2006,625,2008
"1174",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",138,18030,1946,1994,152,977,1598,1636,3086,1978.50616388687,0,2007
"1175",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","0",80,16560,1932,1950,503,449,952,1170,2345,1932,360,2006
"1176",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",85,10678,1992,2000,700,983,1683,2129,2872,1992,541,2007
"1177",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",37,6951,1984,1985,658,218,876,923,923,1984,264,2008
"1178",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",70.0499583680267,3950,1926,2004,468,350,818,818,1224,1926,210,2009
"1179",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",54,7681,1921,1950,0,731,731,820,1343,1921,186,2009
"1180",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",77,8335,1954,1954,0,0,0,1124,1124,1978.50616388687,0,2006
"1181",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","0",70.0499583680267,11170,1990,1991,1216,0,1216,1298,2514,1990,693,2006
"1182",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",64,5587,2008,2008,1480,120,1600,1652,1652,2008,482,2008
"1183",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"0","4th_bin","1st_bin","1st_bin",160,15623,1996,1996,2096,300,2396,2411,4476,1996,813,2007
"1184",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",60,10800,1920,1950,821,299,1120,1130,1130,1970,720,2006
"1185",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","2nd_bin",50,35133,1963,1963,1159,413,1572,1572,1572,1963,995,2007
"1186",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",60,9738,1924,1950,392,392,784,949,1221,1965,392,2006
"1187",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",107,10615,1900,1970,440,538,978,1014,1699,1920,420,2009
"1188",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",89,12461,1994,1995,1456,168,1624,1624,1624,1994,757,2006
"1189",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",68,8935,2002,2002,0,831,831,831,1660,2002,493,2009
"1190",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",60,7500,1999,1999,0,994,994,1028,1804,1999,442,2010
"1191",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","3rd_bin","0",70.0499583680267,32463,1961,1975,1159,90,1249,1622,1622,1975,1356,2007
"1192",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","1st_bin","0",24,2645,1999,2000,0,776,776,764,1441,1999,492,2007
"1193",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,9600,1925,1994,0,702,702,842,1472,1925,250,2007
"1194",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","0","3rd_bin",70.0499583680267,4500,1999,1999,883,341,1224,1224,1224,1999,402,2009
"1195",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",80,9364,1969,1969,371,292,663,663,1352,1969,299,2010
"1196",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",51,8029,2005,2005,0,728,728,728,1456,2005,400,2008
"1197",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",58,14054,2006,2006,0,879,879,879,1863,2006,660,2006
"1198",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",65,8850,1916,1950,0,815,815,815,1690,1916,225,2006
"1199",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70,9100,2001,2001,0,1212,1212,1212,1212,2001,573,2009
"1200",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",75,11235,1963,1979,547,504,1051,1382,1382,1974,459,2006
"1201",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",71,9353,1970,1970,0,864,864,864,864,1972,280,2006
"1202",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",80,10400,1998,1998,0,866,866,866,1779,1998,546,2009
"1203",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",50,6000,1925,1997,0,884,884,884,1348,1960,216,2009
"1204",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","2nd_bin",75,9750,2000,2001,0,1630,1630,1630,1630,2000,451,2009
"1205",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",78,10140,1975,1975,788,268,1056,1074,1074,1975,495,2006
"1206",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",90,14684,1990,1991,485,1496,2158,2196,2196,1990,701,2009
"1207",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",70.0499583680267,8900,1966,1966,1056,0,1056,1056,1056,1966,384,2006
"1208",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70,9135,2003,2003,340,1342,1682,1700,1700,2003,544,2006
"1209",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,7763,1962,1980,504,319,931,1283,1283,1980,506,2008
"1210",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","2nd_bin","1st_bin",85,10182,2006,2006,1220,440,1660,1660,1660,2006,500,2006
"1211",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","2nd_bin","3rd_bin","1st_bin",70,11218,1992,1992,0,1055,1055,1055,1845,1992,462,2010
"1212",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",152,12134,1988,2005,427,132,559,1080,1752,1988,492,2010
"1213",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",50,9340,1941,1950,344,328,672,672,672,1941,234,2009
"1214",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,10246,1965,2001,648,0,648,960,960,1965,364,2006
"1215",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",69,10205,1962,1962,784,141,925,999,999,1962,300,2006
"1216",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",99,7094,1966,1966,180,340,894,894,894,1966,384,2007
"1217",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",68,8930,1978,1978,0,0,0,1318,1902,1978,539,2010
"1218",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",72,8640,2009,2009,936,364,1300,1314,1314,2009,552,2009
"1219",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",52,6240,1947,1950,0,0,0,672,912,1978.50616388687,0,2006
"1220",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","1st_bin","0",21,1680,1971,1971,0,672,672,672,1218,1978.50616388687,0,2006
"1221",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",66,7800,1964,1964,312,0,912,912,912,1964,288,2006
"1222",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",55,8250,1968,1968,250,210,952,1211,1211,1968,322,2008
"1223",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",78,10496,1949,1950,196,844,1040,1168,1846,1949,315,2007
"1224",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",89,10680,1951,1951,756,1380,2136,2136,2136,1951,528,2006
"1225",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",60,15384,2004,2005,724,64,788,788,1490,2004,388,2008
"1226",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",65,10482,1958,1958,507,81,588,1138,1138,1958,264,2007
"1227",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",86,14598,2007,2007,0,894,894,894,1933,2007,668,2008
"1228",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","2nd_bin",72,8872,1965,2008,595,317,912,912,912,1992,576,2008
"1229",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",65,8769,2008,2008,1540,162,1702,1702,1702,2008,1052,2008
"1230",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,7910,1960,1960,666,409,1075,1507,1507,1960,404,2008
"1231",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"0","3rd_bin","1st_bin","1st_bin",70.0499583680267,18890,1977,1977,498,652,1361,1361,2620,1977,600,2007
"1232",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",70,7728,1962,1962,803,303,1106,1190,1190,1962,540,2006
"1233",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,9842,1962,1962,0,0,0,1224,1224,1962,462,2007
"1234",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,12160,1959,1959,1000,188,1188,1188,1188,1959,531,2010
"1235",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",55,8525,1911,1950,0,940,940,1024,1964,1978.50616388687,0,2008
"1236",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",96,13132,1914,1950,0,747,747,892,1784,1914,180,2006
"1237",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",36,2628,2003,2003,0,764,764,764,1626,2003,474,2010
"1238",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","1st_bin",41,12393,2004,2005,0,847,847,847,1948,2004,434,2006
"1239",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",63,13072,2005,2005,0,1141,1141,1141,1141,2005,484,2006
"1240",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",64,9037,2006,2006,428,1048,1476,1484,1484,2006,472,2007
"1241",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",65,8158,2003,2003,550,334,884,884,1768,2003,543,2008
"1242",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",83,9849,2007,2007,0,1689,1689,1689,1689,2007,954,2007
"1243",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",85,10625,1974,1974,885,0,1053,1173,1173,1974,528,2010
"1245",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",70.0499583680267,11435,1929,1950,0,792,792,792,1517,1931,400,2006
"1246",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",78,12090,1984,2003,0,585,585,1140,1868,1984,477,2007
"1247",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",65,8125,2005,2006,0,756,756,756,1553,2005,615,2006
"1248",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,12328,1976,1976,539,473,1012,1034,1034,1976,888,2010
"1249",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,9600,1917,1950,319,416,735,1134,2058,1950,396,2008
"1250",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,7200,1950,1950,534,246,876,988,988,1950,276,2007
"1251",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",93,11160,1968,1968,1065,1045,2110,2110,2110,1968,522,2010
"1252",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70.0499583680267,3136,2003,2003,0,1405,1405,1405,1405,2003,478,2006
"1253",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","0","1st_bin","0",62,9858,1968,1968,510,354,864,874,874,1968,288,2009
"1254",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",70.0499583680267,17542,1974,2003,125,36,1192,1516,2167,1974,518,2007
"1255",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",60,6931,2003,2004,0,746,746,760,1656,2003,397,2008
"1256",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","0","0",52,6240,1931,1950,425,459,884,959,1367,1978,560,2007
"1257",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","2nd_bin","1st_bin",91,14303,1994,1994,1314,672,1986,1987,1987,1994,691,2008
"1258",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",56,4060,1922,1950,0,864,864,864,864,1978.50616388687,0,2009
"1259",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",59,9587,2005,2005,655,201,856,1166,1166,2005,400,2008
